Column1,Transaction_ID,User_ID,Merchant_ID,Merchant_Category,Payment_Mode,Transaction_Amount,Transaction_Status,Timestamp,Interchange_Fee_INR
2787,TXN2026102786,USR1577,MER36,Travel & Hospitality,Bank UPI (Direct),"?10,645.07",Success,8/10/2026 13:42,?0.00
2788,TXN2026102787,USR1122,MER20,Travel & Hospitality,Bank UPI (Direct),"?8,637.63",Failed,8/18/2026 17:13,?0.00
2789,TXN2026102788,USR1733,MER35,Groceries & Supermarkets,Bank UPI (Direct),?105.31,Failed,8/30/2026 4:48,?0.00
2790,TXN2026102789,USR3901,MER27,Groceries & Supermarkets,Bank UPI (Direct),"?4,284.72",Success,9/12/2026 10:41,?0.00
2791,TXN2026102790,USR4989,MER37,Food & Dining,Bank UPI (Direct),"?4,517.31",Success,8/17/2026 2:03,?0.00
2792,TXN2026102791,USR3327,MER26,Travel & Hospitality,Bank UPI (Direct),"?11,925.47",Success,8/20/2026 15:51,?0.00
2793,TXN2026102792,USR1796,MER46,Groceries & Supermarkets,PPI Wallet UPI,"?11,371.75",Success,8/25/2026 22:03,?125.09
2794,TXN2026102793,USR1986,MER46,Groceries & Supermarkets,PPI Wallet UPI,"?1,522.98",Failed,9/12/2026 12:20,?0.00
2795,TXN2026102794,USR2336,MER35,Groceries & Supermarkets,Credit Card on UPI,"?12,527.08",Success,8/5/2026 10:47,?0.00
2796,TXN2026102795,USR2065,MER12,Groceries & Supermarkets,PPI Wallet UPI,"?1,620.32",Success,8/26/2026 4:49,?0.00
2797,TXN2026102796,USR1733,MER21,Electronics & Gadgets,Bank UPI (Direct),"?5,933.41",Success,8/18/2026 17:05,?0.00
2798,TXN2026102797,USR1120,MER27,Groceries & Supermarkets,PPI Wallet UPI,"?3,596.29",Success,8/19/2026 0:18,?39.56
2799,TXN2026102798,USR2756,MER13,Groceries & Supermarkets,Bank UPI (Direct),"?12,464.26",Success,8/11/2026 9:47,?0.00
2800,TXN2026102799,USR2995,MER14,Food & Dining,Credit Card on UPI,"?14,569.84",Success,8/23/2026 20:47,?0.00
2801,TXN2026102800,USR2366,MER18,Electronics & Gadgets,Bank UPI (Direct),?431.74,Success,8/13/2026 21:09,?0.00
2802,TXN2026102801,USR4382,MER37,Travel & Hospitality,Credit Card on UPI,"?1,741.03",Success,9/8/2026 1:47,?0.00
2803,TXN2026102802,USR1648,MER42,Groceries & Supermarkets,Bank UPI (Direct),"?3,587.20",Success,9/2/2026 12:49,?0.00
2804,TXN2026102803,USR4981,MER28,Groceries & Supermarkets,PPI Wallet UPI,"?4,441.11",Success,8/17/2026 15:54,?48.85
2805,TXN2026102804,USR4557,MER14,Electronics & Gadgets,Bank UPI (Direct),"?1,108.70",Success,8/2/2026 18:19,?0.00
2806,TXN2026102805,USR4357,MER45,Groceries & Supermarkets,Bank UPI (Direct),"?1,733.65",Success,9/13/2026 22:39,?0.00
2807,TXN2026102806,USR3337,MER18,Electronics & Gadgets,PPI Wallet UPI,"?3,087.54",Success,9/10/2026 20:01,?33.96
2808,TXN2026102807,USR1493,MER12,Food & Dining,Bank UPI (Direct),"?2,926.26",Success,8/20/2026 7:58,?0.00
2809,TXN2026102808,USR3788,MER41,Electronics & Gadgets,PPI Wallet UPI,"?12,841.87",Success,8/27/2026 4:53,?141.26
2810,TXN2026102809,USR3152,MER19,Electronics & Gadgets,Bank UPI (Direct),"?10,841.32",Success,8/27/2026 2:44,?0.00
2811,TXN2026102810,USR3750,MER12,Groceries & Supermarkets,Bank UPI (Direct),"?8,042.21",Success,8/16/2026 15:57,?0.00
2812,TXN2026102811,USR3717,MER36,Food & Dining,Bank UPI (Direct),"?6,606.91",Success,9/4/2026 2:29,?0.00
2813,TXN2026102812,USR3240,MER23,Electronics & Gadgets,Bank UPI (Direct),"?3,125.29",Success,9/5/2026 18:00,?0.00
2814,TXN2026102813,USR3688,MER34,Travel & Hospitality,Credit Card on UPI,"?7,580.14",Success,8/20/2026 22:47,?0.00
2815,TXN2026102814,USR4676,MER39,Groceries & Supermarkets,Bank UPI (Direct),"?13,773.39",Success,8/23/2026 6:48,?0.00
2816,TXN2026102815,USR1966,MER18,Electronics & Gadgets,PPI Wallet UPI,"?9,063.99",Success,8/7/2026 17:01,?99.70
2817,TXN2026102816,USR2166,MER37,Electronics & Gadgets,PPI Wallet UPI,"?13,667.16",Failed,8/25/2026 10:45,?0.00
2818,TXN2026102817,USR1726,MER12,Groceries & Supermarkets,Credit Card on UPI,?606.77,Success,8/18/2026 1:00,?0.00
2819,TXN2026102818,USR3909,MER24,Groceries & Supermarkets,Credit Card on UPI,"?14,922.82",Success,8/5/2026 14:01,?0.00
2820,TXN2026102819,USR4230,MER15,Travel & Hospitality,Bank UPI (Direct),"?7,683.25",Success,8/16/2026 18:50,?0.00
2821,TXN2026102820,USR3125,MER17,Electronics & Gadgets,Bank UPI (Direct),"?1,155.56",Success,9/1/2026 8:46,?0.00
2822,TXN2026102821,USR1864,MER18,Food & Dining,Bank UPI (Direct),"?10,341.29",Success,9/11/2026 3:09,?0.00
2823,TXN2026102822,USR2536,MER26,Groceries & Supermarkets,Bank UPI (Direct),"?6,749.04",Success,8/12/2026 2:55,?0.00
2824,TXN2026102823,USR3798,MER35,Travel & Hospitality,Bank UPI (Direct),"?9,812.84",Success,9/12/2026 7:16,?0.00
2825,TXN2026102824,USR1518,MER11,Travel & Hospitality,Credit Card on UPI,"?2,851.72",Success,8/7/2026 5:05,?0.00
2826,TXN2026102825,USR2600,MER49,Travel & Hospitality,PPI Wallet UPI,"?14,423.12",Success,9/4/2026 11:48,?158.65
2827,TXN2026102826,USR4001,MER18,Electronics & Gadgets,Bank UPI (Direct),"?11,419.02",Success,8/26/2026 2:31,?0.00
2828,TXN2026102827,USR3929,MER37,Electronics & Gadgets,Bank UPI (Direct),"?1,449.74",Success,9/12/2026 1:55,?0.00
2829,TXN2026102828,USR1790,MER31,Electronics & Gadgets,PPI Wallet UPI,"?8,719.95",Success,9/7/2026 5:01,?95.92
2830,TXN2026102829,USR2699,MER44,Food & Dining,Bank UPI (Direct),"?4,356.27",Failed,8/30/2026 4:36,?0.00
2831,TXN2026102830,USR1020,MER17,Electronics & Gadgets,Bank UPI (Direct),"?7,203.84",Success,8/21/2026 22:58,?0.00
2832,TXN2026102831,USR3935,MER49,Groceries & Supermarkets,Bank UPI (Direct),"?1,047.78",Success,9/2/2026 22:13,?0.00
2833,TXN2026102832,USR4272,MER50,Electronics & Gadgets,Credit Card on UPI,"?4,953.49",Success,8/28/2026 3:30,?0.00
2834,TXN2026102833,USR2367,MER44,Travel & Hospitality,Bank UPI (Direct),?287.60,Success,8/18/2026 7:49,?0.00
2835,TXN2026102834,USR2594,MER24,Food & Dining,Bank UPI (Direct),"?11,674.60",Success,8/11/2026 22:56,?0.00
2836,TXN2026102835,USR2718,MER25,Groceries & Supermarkets,PPI Wallet UPI,"?4,568.63",Success,9/1/2026 12:26,?50.25
2837,TXN2026102836,USR1235,MER10,Electronics & Gadgets,PPI Wallet UPI,"?6,466.13",Success,8/15/2026 20:41,?71.13
2838,TXN2026102837,USR1128,MER22,Groceries & Supermarkets,PPI Wallet UPI,"?13,198.81",Success,8/19/2026 5:58,?145.19
2839,TXN2026102838,USR4946,MER48,Food & Dining,Credit Card on UPI,"?12,446.17",Success,9/5/2026 15:00,?0.00
2840,TXN2026102839,USR2222,MER20,Groceries & Supermarkets,PPI Wallet UPI,?933.63,Success,8/28/2026 14:39,?0.00
2841,TXN2026102840,USR1911,MER26,Groceries & Supermarkets,Credit Card on UPI,"?6,559.39",Success,8/19/2026 19:23,?0.00
2842,TXN2026102841,USR4147,MER49,Electronics & Gadgets,PPI Wallet UPI,"?4,634.96",Success,8/15/2026 11:37,?50.98
2843,TXN2026102842,USR1634,MER25,Electronics & Gadgets,Bank UPI (Direct),"?10,946.61",Success,9/10/2026 3:47,?0.00
2844,TXN2026102843,USR1873,MER42,Groceries & Supermarkets,Bank UPI (Direct),"?9,131.95",Success,8/16/2026 7:31,?0.00
2845,TXN2026102844,USR3332,MER37,Food & Dining,Bank UPI (Direct),"?5,872.23",Success,9/12/2026 1:29,?0.00
2846,TXN2026102845,USR1314,MER49,Travel & Hospitality,Bank UPI (Direct),"?4,648.05",Success,8/23/2026 9:04,?0.00
2847,TXN2026102846,USR3337,MER26,Groceries & Supermarkets,Bank UPI (Direct),"?11,093.70",Success,8/25/2026 16:33,?0.00
2848,TXN2026102847,USR3691,MER48,Electronics & Gadgets,Bank UPI (Direct),"?3,760.28",Success,8/21/2026 4:12,?0.00
2849,TXN2026102848,USR4936,MER16,Electronics & Gadgets,PPI Wallet UPI,?809.45,Success,8/24/2026 5:47,?0.00
2850,TXN2026102849,USR2736,MER42,Electronics & Gadgets,PPI Wallet UPI,"?10,594.56",Success,8/15/2026 7:39,?116.54
2851,TXN2026102850,USR1482,MER31,Groceries & Supermarkets,PPI Wallet UPI,"?13,965.52",Success,9/14/2026 2:23,?153.62
2852,TXN2026102851,USR2727,MER15,Travel & Hospitality,Credit Card on UPI,"?8,458.82",Success,9/2/2026 3:50,?0.00
2853,TXN2026102852,USR3963,MER26,Groceries & Supermarkets,Bank UPI (Direct),"?8,101.63",Success,9/3/2026 9:31,?0.00
2854,TXN2026102853,USR2175,MER13,Travel & Hospitality,Bank UPI (Direct),"?6,563.11",Success,9/8/2026 10:32,?0.00
2855,TXN2026102854,USR2172,MER34,Groceries & Supermarkets,Credit Card on UPI,"?13,013.19",Success,8/9/2026 23:41,?0.00
2856,TXN2026102855,USR1880,MER47,Travel & Hospitality,PPI Wallet UPI,"?1,133.98",Success,8/7/2026 20:30,?0.00
2857,TXN2026102856,USR3826,MER19,Food & Dining,PPI Wallet UPI,"?8,933.70",Success,8/20/2026 6:41,?98.27
2858,TXN2026102857,USR3872,MER41,Food & Dining,Bank UPI (Direct),"?11,182.24",Success,9/5/2026 9:28,?0.00
2859,TXN2026102858,USR4579,MER48,Groceries & Supermarkets,Bank UPI (Direct),"?1,365.79",Success,8/19/2026 3:31,?0.00
2860,TXN2026102859,USR4974,MER39,Groceries & Supermarkets,Bank UPI (Direct),"?8,736.93",Success,8/9/2026 0:55,?0.00
2861,TXN2026102860,USR1878,MER31,Groceries & Supermarkets,Bank UPI (Direct),"?14,762.18",Success,8/24/2026 3:39,?0.00
2862,TXN2026102861,USR2572,MER50,Groceries & Supermarkets,PPI Wallet UPI,?792.40,Success,9/12/2026 6:53,?0.00
2863,TXN2026102862,USR2656,MER46,Travel & Hospitality,Credit Card on UPI,"?8,932.77",Success,8/23/2026 15:01,?0.00
2864,TXN2026102863,USR4738,MER30,Groceries & Supermarkets,Credit Card on UPI,?611.59,Success,8/11/2026 21:13,?0.00
2865,TXN2026102864,USR3486,MER34,Electronics & Gadgets,Bank UPI (Direct),"?1,933.44",Success,8/6/2026 10:46,?0.00
2866,TXN2026102865,USR1626,MER23,Groceries & Supermarkets,PPI Wallet UPI,"?4,904.38",Failed,8/26/2026 7:52,?0.00
2867,TXN2026102866,USR3758,MER43,Groceries & Supermarkets,Credit Card on UPI,"?4,098.43",Success,8/29/2026 9:22,?0.00
2868,TXN2026102867,USR1305,MER50,Travel & Hospitality,Bank UPI (Direct),?456.08,Success,9/15/2026 20:38,?0.00
2869,TXN2026102868,USR3795,MER48,Groceries & Supermarkets,Bank UPI (Direct),"?7,919.64",Success,8/9/2026 19:50,?0.00
2870,TXN2026102869,USR4762,MER45,Groceries & Supermarkets,Bank UPI (Direct),"?9,441.19",Success,8/6/2026 10:47,?0.00
2871,TXN2026102870,USR4031,MER41,Groceries & Supermarkets,PPI Wallet UPI,"?1,647.14",Success,8/22/2026 20:49,?0.00
2872,TXN2026102871,USR1087,MER29,Groceries & Supermarkets,PPI Wallet UPI,"?8,096.59",Success,9/2/2026 6:53,?89.06
2873,TXN2026102872,USR1571,MER25,Groceries & Supermarkets,Bank UPI (Direct),"?9,691.80",Success,9/7/2026 4:16,?0.00
2874,TXN2026102873,USR3184,MER27,Groceries & Supermarkets,Bank UPI (Direct),"?8,002.19",Success,9/1/2026 14:44,?0.00
2875,TXN2026102874,USR3461,MER44,Groceries & Supermarkets,Bank UPI (Direct),"?8,364.71",Success,9/11/2026 8:38,?0.00
2876,TXN2026102875,USR1421,MER23,Travel & Hospitality,Bank UPI (Direct),"?14,770.99",Success,8/18/2026 6:48,?0.00
2877,TXN2026102876,USR3224,MER22,Electronics & Gadgets,PPI Wallet UPI,"?9,615.83",Success,8/6/2026 13:23,?105.77
2878,TXN2026102877,USR1521,MER15,Food & Dining,Bank UPI (Direct),"?5,051.67",Success,8/6/2026 16:06,?0.00
2879,TXN2026102878,USR3508,MER41,Groceries & Supermarkets,Bank UPI (Direct),"?3,495.30",Pending,9/15/2026 13:22,?0.00
2880,TXN2026102879,USR2052,MER30,Travel & Hospitality,PPI Wallet UPI,"?3,186.93",Success,9/12/2026 9:13,?35.06
2881,TXN2026102880,USR4994,MER41,Groceries & Supermarkets,Bank UPI (Direct),"?12,758.39",Success,8/13/2026 23:38,?0.00
2882,TXN2026102881,USR1436,MER42,Electronics & Gadgets,Bank UPI (Direct),"?12,289.04",Success,8/16/2026 5:28,?0.00
2883,TXN2026102882,USR3866,MER38,Groceries & Supermarkets,Bank UPI (Direct),"?14,615.98",Success,8/19/2026 16:53,?0.00
2884,TXN2026102883,USR1083,MER36,Groceries & Supermarkets,Bank UPI (Direct),"?2,755.88",Success,8/12/2026 21:58,?0.00
2885,TXN2026102884,USR3410,MER46,Food & Dining,Bank UPI (Direct),"?14,953.95",Success,8/15/2026 22:36,?0.00
2886,TXN2026102885,USR3997,MER43,Food & Dining,Bank UPI (Direct),"?4,660.06",Success,9/5/2026 13:59,?0.00
2887,TXN2026102886,USR1438,MER50,Groceries & Supermarkets,Bank UPI (Direct),"?12,848.89",Success,9/1/2026 21:27,?0.00
2888,TXN2026102887,USR2444,MER48,Food & Dining,PPI Wallet UPI,"?9,407.11",Success,8/28/2026 14:13,?103.48
2889,TXN2026102888,USR4710,MER41,Groceries & Supermarkets,Credit Card on UPI,"?13,906.96",Success,9/7/2026 10:49,?0.00
2890,TXN2026102889,USR4385,MER49,Groceries & Supermarkets,Bank UPI (Direct),"?4,821.39",Success,8/30/2026 23:48,?0.00
2891,TXN2026102890,USR1442,MER12,Groceries & Supermarkets,Bank UPI (Direct),"?2,664.67",Failed,8/16/2026 4:52,?0.00
2892,TXN2026102891,USR4511,MER22,Electronics & Gadgets,Bank UPI (Direct),"?4,815.63",Success,8/16/2026 20:28,?0.00
2893,TXN2026102892,USR3316,MER39,Groceries & Supermarkets,Bank UPI (Direct),"?4,373.17",Success,8/19/2026 6:44,?0.00
2894,TXN2026102893,USR4770,MER12,Groceries & Supermarkets,Bank UPI (Direct),"?2,396.65",Success,8/31/2026 2:04,?0.00
2895,TXN2026102894,USR3124,MER10,Electronics & Gadgets,PPI Wallet UPI,"?12,968.09",Success,9/14/2026 10:55,?142.65
2896,TXN2026102895,USR2421,MER31,Travel & Hospitality,PPI Wallet UPI,"?12,155.85",Success,8/24/2026 18:39,?133.71
2897,TXN2026102896,USR4623,MER29,Travel & Hospitality,Bank UPI (Direct),"?4,899.62",Success,8/25/2026 4:01,?0.00
2898,TXN2026102897,USR2073,MER44,Food & Dining,Bank UPI (Direct),"?2,413.30",Success,9/13/2026 14:53,?0.00
2899,TXN2026102898,USR2595,MER16,Groceries & Supermarkets,Bank UPI (Direct),"?3,801.70",Success,9/13/2026 18:53,?0.00
2900,TXN2026102899,USR2064,MER30,Electronics & Gadgets,Bank UPI (Direct),"?13,381.96",Success,9/3/2026 16:57,?0.00
2901,TXN2026102900,USR2732,MER42,Electronics & Gadgets,Bank UPI (Direct),"?14,836.89",Success,9/6/2026 22:42,?0.00
2902,TXN2026102901,USR4155,MER40,Groceries & Supermarkets,PPI Wallet UPI,"?9,360.75",Success,8/6/2026 8:59,?102.97
2903,TXN2026102902,USR1320,MER41,Groceries & Supermarkets,Bank UPI (Direct),"?13,637.20",Success,9/4/2026 11:05,?0.00
2904,TXN2026102903,USR3086,MER42,Food & Dining,Bank UPI (Direct),"?6,033.51",Success,8/3/2026 1:28,?0.00
2905,TXN2026102904,USR2170,MER43,Groceries & Supermarkets,Bank UPI (Direct),"?10,001.70",Success,8/27/2026 15:33,?0.00
2906,TXN2026102905,USR3664,MER33,Food & Dining,PPI Wallet UPI,"?6,901.83",Success,9/6/2026 20:57,?75.92
2907,TXN2026102906,USR2243,MER11,Electronics & Gadgets,Bank UPI (Direct),?326.30,Failed,8/1/2026 10:36,?0.00
2908,TXN2026102907,USR2885,MER27,Electronics & Gadgets,PPI Wallet UPI,"?14,454.75",Success,9/5/2026 20:49,?159.00
2909,TXN2026102908,USR2027,MER13,Groceries & Supermarkets,PPI Wallet UPI,"?4,470.82",Success,8/9/2026 4:52,?49.18
2910,TXN2026102909,USR2728,MER33,Travel & Hospitality,Bank UPI (Direct),"?14,349.58",Success,8/7/2026 1:36,?0.00
2911,TXN2026102910,USR2511,MER30,Groceries & Supermarkets,Bank UPI (Direct),?230.57,Success,9/8/2026 21:18,?0.00
2912,TXN2026102911,USR1538,MER17,Groceries & Supermarkets,PPI Wallet UPI,"?1,474.23",Success,9/10/2026 9:37,?0.00
2913,TXN2026102912,USR2803,MER43,Food & Dining,Bank UPI (Direct),"?2,786.37",Success,9/11/2026 14:02,?0.00
2914,TXN2026102913,USR4529,MER24,Groceries & Supermarkets,PPI Wallet UPI,"?3,418.78",Success,8/8/2026 7:25,?37.61
2915,TXN2026102914,USR4535,MER20,Groceries & Supermarkets,Bank UPI (Direct),"?14,801.15",Success,9/6/2026 13:46,?0.00
2916,TXN2026102915,USR1186,MER20,Electronics & Gadgets,PPI Wallet UPI,"?13,275.39",Success,8/11/2026 3:58,?146.03
2917,TXN2026102916,USR4341,MER11,Groceries & Supermarkets,PPI Wallet UPI,"?8,600.99",Success,8/1/2026 22:40,?94.61
2918,TXN2026102917,USR3459,MER40,Travel & Hospitality,Bank UPI (Direct),"?9,146.84",Success,8/31/2026 2:16,?0.00
2919,TXN2026102918,USR1621,MER34,Groceries & Supermarkets,PPI Wallet UPI,"?12,940.76",Success,8/6/2026 18:19,?142.35
2920,TXN2026102919,USR3538,MER11,Travel & Hospitality,Bank UPI (Direct),"?14,937.93",Failed,9/14/2026 14:10,?0.00
2921,TXN2026102920,USR2291,MER20,Electronics & Gadgets,PPI Wallet UPI,?509.88,Failed,9/5/2026 3:17,?0.00
2922,TXN2026102921,USR4733,MER18,Food & Dining,Bank UPI (Direct),"?6,213.27",Success,8/8/2026 7:50,?0.00
2923,TXN2026102922,USR3665,MER20,Groceries & Supermarkets,PPI Wallet UPI,"?13,972.87",Success,8/2/2026 2:05,?153.70
2924,TXN2026102923,USR3164,MER17,Electronics & Gadgets,Credit Card on UPI,"?11,384.54",Success,8/6/2026 3:55,?0.00
2925,TXN2026102924,USR1709,MER49,Electronics & Gadgets,Credit Card on UPI,"?11,650.18",Pending,9/6/2026 17:05,?0.00
2926,TXN2026102925,USR3467,MER15,Groceries & Supermarkets,Bank UPI (Direct),?771.56,Success,9/10/2026 5:47,?0.00
2927,TXN2026102926,USR1287,MER17,Groceries & Supermarkets,Bank UPI (Direct),?911.88,Success,9/2/2026 19:59,?0.00
2928,TXN2026102927,USR2529,MER32,Groceries & Supermarkets,Bank UPI (Direct),"?8,188.43",Success,8/31/2026 16:56,?0.00
2929,TXN2026102928,USR1373,MER37,Food & Dining,PPI Wallet UPI,"?1,636.75",Success,8/3/2026 8:50,?0.00
2930,TXN2026102929,USR1459,MER48,Groceries & Supermarkets,Bank UPI (Direct),"?2,621.59",Success,8/23/2026 16:33,?0.00
2931,TXN2026102930,USR1662,MER24,Food & Dining,Credit Card on UPI,"?7,437.12",Success,8/12/2026 11:46,?0.00
2932,TXN2026102931,USR2193,MER42,Groceries & Supermarkets,Bank UPI (Direct),"?6,682.64",Success,8/16/2026 7:02,?0.00
2933,TXN2026102932,USR2290,MER25,Groceries & Supermarkets,PPI Wallet UPI,"?1,417.62",Success,8/19/2026 6:35,?0.00
2934,TXN2026102933,USR4896,MER33,Travel & Hospitality,Bank UPI (Direct),"?13,638.86",Success,8/20/2026 6:52,?0.00
2935,TXN2026102934,USR1065,MER36,Travel & Hospitality,Bank UPI (Direct),"?1,867.71",Success,9/12/2026 1:01,?0.00
2936,TXN2026102935,USR2082,MER22,Electronics & Gadgets,PPI Wallet UPI,"?13,410.85",Success,9/1/2026 9:47,?147.52
2937,TXN2026102936,USR4939,MER34,Electronics & Gadgets,PPI Wallet UPI,"?6,258.04",Success,8/10/2026 22:55,?68.84
2938,TXN2026102937,USR3242,MER50,Groceries & Supermarkets,PPI Wallet UPI,"?11,936.68",Success,8/24/2026 14:42,?131.30
2939,TXN2026102938,USR2745,MER49,Travel & Hospitality,Bank UPI (Direct),"?13,001.76",Success,8/5/2026 14:53,?0.00
2940,TXN2026102939,USR4527,MER47,Groceries & Supermarkets,Bank UPI (Direct),"?6,494.19",Success,8/6/2026 3:10,?0.00
2941,TXN2026102940,USR4515,MER29,Groceries & Supermarkets,Bank UPI (Direct),"?4,414.07",Success,8/20/2026 16:22,?0.00
2942,TXN2026102941,USR4244,MER18,Electronics & Gadgets,PPI Wallet UPI,"?3,135.67",Success,8/16/2026 19:24,?34.49
2943,TXN2026102942,USR1275,MER18,Food & Dining,Bank UPI (Direct),"?2,294.18",Success,9/15/2026 5:15,?0.00
2944,TXN2026102943,USR1285,MER16,Travel & Hospitality,Bank UPI (Direct),"?13,313.05",Pending,8/1/2026 5:34,?0.00
2945,TXN2026102944,USR2186,MER41,Food & Dining,Bank UPI (Direct),"?6,984.39",Success,9/11/2026 9:39,?0.00
2946,TXN2026102945,USR3925,MER46,Groceries & Supermarkets,Credit Card on UPI,"?5,244.45",Success,8/20/2026 4:32,?0.00
2947,TXN2026102946,USR2168,MER20,Electronics & Gadgets,PPI Wallet UPI,"?5,014.11",Success,8/25/2026 12:31,?55.16
2948,TXN2026102947,USR1985,MER48,Groceries & Supermarkets,Bank UPI (Direct),"?6,949.69",Success,8/26/2026 9:00,?0.00
2949,TXN2026102948,USR1775,MER22,Electronics & Gadgets,Bank UPI (Direct),"?4,200.76",Success,9/4/2026 9:44,?0.00
2950,TXN2026102949,USR3945,MER45,Groceries & Supermarkets,Bank UPI (Direct),"?12,847.69",Success,8/12/2026 1:11,?0.00
2951,TXN2026102950,USR1193,MER35,Electronics & Gadgets,PPI Wallet UPI,"?8,414.88",Success,8/21/2026 13:20,?92.56
2952,TXN2026102951,USR2425,MER37,Travel & Hospitality,PPI Wallet UPI,"?1,060.90",Success,9/8/2026 15:31,?0.00
2953,TXN2026102952,USR1357,MER32,Groceries & Supermarkets,Bank UPI (Direct),"?8,002.46",Success,8/15/2026 8:38,?0.00
2954,TXN2026102953,USR2032,MER37,Groceries & Supermarkets,Bank UPI (Direct),"?9,455.27",Success,9/6/2026 1:23,?0.00
2955,TXN2026102954,USR2816,MER27,Groceries & Supermarkets,Bank UPI (Direct),"?7,079.30",Success,9/6/2026 10:06,?0.00
2956,TXN2026102955,USR3473,MER29,Groceries & Supermarkets,PPI Wallet UPI,"?1,493.64",Success,8/20/2026 11:40,?0.00
2957,TXN2026102956,USR1612,MER23,Groceries & Supermarkets,PPI Wallet UPI,"?11,182.50",Success,8/1/2026 16:41,?123.01
2958,TXN2026102957,USR3867,MER43,Groceries & Supermarkets,Bank UPI (Direct),"?8,652.98",Success,8/4/2026 22:30,?0.00
2959,TXN2026102958,USR4101,MER10,Groceries & Supermarkets,Bank UPI (Direct),"?7,774.74",Success,8/14/2026 14:06,?0.00
2960,TXN2026102959,USR3285,MER13,Groceries & Supermarkets,Bank UPI (Direct),"?6,147.67",Success,9/13/2026 5:37,?0.00
2961,TXN2026102960,USR2174,MER37,Travel & Hospitality,PPI Wallet UPI,"?2,064.70",Success,8/22/2026 19:10,?22.71
2962,TXN2026102961,USR4335,MER22,Groceries & Supermarkets,Bank UPI (Direct),"?14,922.12",Success,8/8/2026 9:31,?0.00
2963,TXN2026102962,USR3388,MER45,Groceries & Supermarkets,PPI Wallet UPI,"?4,181.80",Success,8/7/2026 8:46,?46.00
2964,TXN2026102963,USR1405,MER40,Travel & Hospitality,PPI Wallet UPI,"?6,148.18",Success,9/10/2026 16:03,?67.63
2965,TXN2026102964,USR3921,MER34,Groceries & Supermarkets,PPI Wallet UPI,"?5,001.82",Success,8/15/2026 9:38,?55.02
2966,TXN2026102965,USR4475,MER45,Groceries & Supermarkets,Bank UPI (Direct),"?13,194.53",Success,9/8/2026 7:02,?0.00
2967,TXN2026102966,USR2730,MER19,Electronics & Gadgets,PPI Wallet UPI,"?6,294.43",Success,8/16/2026 23:57,?69.24
2968,TXN2026102967,USR2659,MER41,Electronics & Gadgets,Bank UPI (Direct),"?8,463.94",Success,8/4/2026 0:32,?0.00
2969,TXN2026102968,USR2490,MER33,Electronics & Gadgets,PPI Wallet UPI,"?14,334.15",Failed,8/4/2026 10:44,?0.00
2970,TXN2026102969,USR4245,MER42,Groceries & Supermarkets,Credit Card on UPI,"?8,318.73",Success,8/11/2026 15:51,?0.00
2971,TXN2026102970,USR3135,MER40,Food & Dining,Bank UPI (Direct),"?8,074.76",Success,8/27/2026 20:57,?0.00
2972,TXN2026102971,USR2681,MER41,Groceries & Supermarkets,Credit Card on UPI,"?1,278.84",Success,8/20/2026 17:29,?0.00
2973,TXN2026102972,USR1471,MER31,Food & Dining,Bank UPI (Direct),"?3,827.42",Success,9/3/2026 18:28,?0.00
2974,TXN2026102973,USR2617,MER27,Groceries & Supermarkets,Bank UPI (Direct),"?7,455.74",Success,9/15/2026 13:11,?0.00
2975,TXN2026102974,USR4055,MER45,Food & Dining,Bank UPI (Direct),"?10,342.33",Success,8/9/2026 2:00,?0.00
2976,TXN2026102975,USR1453,MER16,Groceries & Supermarkets,PPI Wallet UPI,"?8,886.22",Success,8/31/2026 0:35,?97.75
